,노래제목,가수,가사
1042,벚꽃이 지면,아이오아이(I.O.I),"따사로운 햇살 밝게 비추고 
핑크빛만 돌던 봄도 끝나가 

하나둘씩 떨어지는 
예쁜 꽃잎을 보며 
니 맘도 조금 조금씩 
식어 가면 어떡하나

소리 없이 끝나가는 우
리들만의 봄을 
살포시 눈을 감고 
끝나지 않길 기도하죠

벚꽃이 지면 우리 사랑은 
여름처럼 뜨거워질 수 있나요 

우리의 시작이 조금 따뜻했다면 
이젠 좀 더 뜨겁게
서로를 안아줘요 

ah 밝게 웃는 니 모습 좋아
ah 니가 좋으면 나도 좋아

하나둘씩 떨어지는 
예쁜 꽃잎을 보며
니 맘도 조금 조금씩 
식어 가면 어떡하나
소리 없이 끝나가는 
우리들만의 봄을 
살포시 눈을 감고 
끝나지 않길 기도하죠

벚꽃이 지면 우리 사랑은 
여름처럼 뜨거워 질 수 있나요
우리의 시작이 조금 따뜻했다면
이젠 좀 더 뜨겁게
서로를 안아줘요

가끔 해바라기도 고개를 돌리곤 해
다 온 듯해도 끝난듯해도
결국 끝이 없는 게 사랑인 걸
흐르고 흐르면 우리 둘 사이
어디쯤 가 있을까
아무것도 상관없어요
그저 내 맘은

벚꽃이 지면 우리 사랑은
여름처럼 뜨거워질 수 있나요
우리의 시작이 조금 따뜻했다면
이젠 좀 더 뜨겁게

벚꽃이 지면 우리 사랑은
여름처럼 뜨거워질 수 있나요
우리의 시작이 조금 따뜻했다면
이젠 좀 더 뜨겁게
서로를 안아줘요

떨어지더라도 
우리는 하나라 기억하며 
예쁜 꽃잎을 바라봐 
(하나둘씩 떨어지는 
예쁜 꽃잎을 보며)
빛나는 불빛이 
우릴 향해 비춰질 때까지 
하염없이 기다리나 봐
(니 맘도 조금 조금씩 
식어 가면 어떡하나)
한걸음 다시 한 걸음 
Getting better together 
as time goes by
(소리 없이 끝나가는 
우리들만의 봄을)
우우우우 벚꽃이 지면"
1043,Beautiful Life,V.O.S.,"변해버린 내 모습에 놀라 
잘라버린 긴 머리 끝이
이렇게도 꽤나 내가 괜찮을 줄 
나도 정말 몰랐었죠

더 좋은 사람이 되야죠
눈부신 그대 나를 보아요
아름다운 그대 눈빛에 
내 전부를 맹세하죠 Oh I believe

당신을 위해서 난 내가 살아왔던 
세상을 모두 바꿀거예요

이제야 사랑이란 걸 알아가 
행복이란걸 느껴가요 I feel the love
당신의 진심어린 그 미소에 
깨어나는 내 안에 숨었던 세상
You're my life

밤새 우리에게 비춰진 
별들도 이젠 사랑을 나누죠
행복만 가득한 이 곳에 
다시 태어난 거죠 Oh I believe

당신을 위해서 난 내가 꿈꿔왔던 
세상을 모두 선물할게요

이제야 사랑이란 걸 알아가
행복이란 걸 느껴가요 I feel the love
당신의 진심어린 그 미소에 
깨어나는 내 안에 숨었던 세상

You're my life (You're my life)
You're my soul (I believe) 
내가 살아갈 이유
내 앞에 달라져가는 나의 꿈들이 
그대 가슴안에 살아 숨쉬죠 In my heart

마음으로(마음으로) 소원으로(그 소원) 
하늘 향해 기도해요 forever
그대와 나(그대와 나) 그대와 나(그대와 나)

저 파란 하늘 아래서 
행복한 당신을 위해 속삭여요 사랑해요
내 삶이 끝날때까지 함께 할 시간 속에서
I can't live without your love 

love of my life You're my life 
You're my life You're my soul 
Beautiful Life You're my love"
1044,Hello!,포맨 (4MEN),"또 사랑이 오네요 
이번이 정말 마지막이야 
U're ma love yeah
또 이별이란 없죠 
이번엔 정말 내 사람이야 U're ma lover

so stop 왜 이제야 왔죠 shut up 
난 느낌이 왔죠 It's alright It's alright

내 사랑입니다 내 사람입니다
보여주고 싶은 U're beautiful girl oh
내 여자입니다 언제까지나
U're ma love U're ma love U're ma love 
내사랑 그대여 
oh baby hello hello hello hello

아주 오랫만이죠 
내 가슴을 설레이게 만든 한 사람 그녀는 
특별한 shinee girl 
U're something special real baby
그저 곁에만 있어줘 lady

so stop 왜 이제야 왔죠 shut up
난 느낌이 왔죠 It's alright It's alright

내 사랑입니다 내 사람입니다 
보여주고싶은 U're beautiful girl oh
내 여자입니다 언제까지나
U're ma love U're ma love U're ma love 

내사랑 그대여 oh my baby 
내 곁에만 있어줘 Oh girl 
내 맘을 비추는 또 다른 나 
U're ma world

내 사랑입니다 내 사람입니다 
자랑하고싶은 U're beautiful girl oh
내 여자입니다 언제까지나
U're ma love U're ma love U're ma love

내 사랑 내 사람   
내 여자
내 사랑 내 사람   
내 여자"
1045,The Romantic,투개월,"창문틈에 비치는 햇살에
유난히도 빛나던 한 사람
혹시 이 사람은 아닐까
  
다가가서 말을 건네볼까 (말을 건네볼까)
기다리다 훔쳐볼까
그러던 그 순간
너를 본 순간 느낌이 왔죠

나 사랑을 하나봐
촌스럽게 또 볼이 빨개져
널 보며 웃다 내 작은 입이
두 귀에 걸렸대

막 상상을 해 혼자 
그대가 날 안아주는 
하나뿐인 너 (사랑스런 너)
우리 둘의 love
the romantic

눈 감아도 그릴 수 있을만큼
그대를 두 눈에 가득 담아도
자꾸 보고 싶어 왜일까

길을 걷다 문득 생각나면 (문득 생각나면)     
정신 나간 사람처럼
나조차 모르게 
입가엔 가득  웃음이 나죠 

나 사랑을 하나봐
촌스럽게 또 볼이 빨개져
널 보며 웃다 내 작은 입이
두 귀에 걸렸대

막 상상을 해 혼자 
그대가 날 안아주는 
하나뿐인 너 (사랑스런 너)
우리 둘의 love
the romantic

구름 윌 걷는듯
날아갈 듯한 기분
이제서야 잡은 니 손  
놓치지않게 영원히 나와 함께 해요

널 사랑해 말할게
세상 모두가 들을 수 있게
니 머리부터 니 발끝까지
난 니가 좋은 걸

막 상상을 해 혼자 
그대가 날 안아주는 
하나뿐인 너 (사랑스런 너)
우리 둘의 love
the romantic"
1046,내가 야! 하면 넌 예! (duet with Lyn),김태우,"Say Ya Ya Ya~
Say Yeah Yeah Yeah~

꿈속에만 있는 듯한 그녀를 매일 상상해
입가에 미소가 나도 몰래 음음음 YEAH

내 머리 속 내 꿈속에 그녀는 내가 야야야야 하면
넌 예예예예 할 수 있는

Baby You~
나도 기다렸던 거야 찾아 헤맸었던 거야
왜 이제 나타난 거야

Baby You~
미쳐 몰랐었던 거야
나와 같은 누군가가 있을 거란 사실 말야

내가 야야야야야 너는 예예예예예

내가 원하던 Girl 내가 바라던 Boy

넌 내가 찾던 그런 Girl Friend
넌 내가 찾던 그런 Boy Friend

사랑을 찾아 다닌 Club
거기선 Never Find Love

너 더 이상에 여잔 아무리
찾아 봐도 절대 찾을 수 없지 

자 이런 얘기는 여기까지
너의 맘을 Show Me 나의 Lynie~

그대가 툭 하고 나의 볼을 만질 때
난 오하고 깜짝 놀라 네게 말을 해
네가 내게 (사랑해) 하면 난 웃으며 말해 (난 오랑해~)
Honey Honey Honey B
Baby Baby Baby (Tell Me What You Want Girl)
내가 꿍! 하면 그대는 짝! 반대로 말해도 우리는 짝꿍

내가 야야야야야 너는 예예예예예
내가 원하던 Girl 내가 바라던 Boy
내가 야야야야야 너는 예예예예예
내가 원하던 Girl 내가 바라던 Boy

너는 왜 이제야 내 앞에 나타난 거야
사랑한다 속삭여줘

그대만 사랑해 I Love You Love You Love You in my Life
Oh Please One More Time Baby You’re Mine

내가 야야야야야 너는 예예예예예
내가 원하던 Girl 내가 바라던 Boy
내가 야야야야야 너는 예예예예예
내가 원하던 Girl 내가 바라던 Boy"
1047,"야,야",다섯(Dasutt),"오늘 저녁은 뭐 하지
굳이 생각 안 해도 되는데
오늘 저녁은 뭘 먹지
굳이 배도 안 고픈 거 맞아
혹시 약속 같은 건 하나도 없는지
아니 어디 가야 된다는지 라던지
외면해도 될 문제들을 난
이상하리만큼 크게 키운다
야 야 피곤하게 좀 살지 마 봐
야 야 좀 더 인생을 즐겨봐 봐
야 야 주위를 한번 둘러봐 봐
야 야 어울리는지 거울을 봐봐
별거 아닌 일들에
난 너무 많은 생각을 하나 봐
가끔 미친 듯 웃다가
또 넋이 나가 우울해지고
혹시 난 혼자가 너무 익숙한 건지
아니면 우린 모두 다 똑같은 건지
외면해도 될 문제들을 난
이상하리만큼 크게 키운다
야 야 피곤하게 좀 살지 마 봐
야 야 좀 더 인생을 즐겨봐 봐
야 야 주위를 한번 둘러봐 봐
야 야 어울리는지 거울을 봐봐
야 야 피곤하게 좀 살지 마 봐
야 야 좀 더 인생을 즐겨봐 봐
야 야 주위를 한번 둘러봐 봐
야 야 어울리는지 거울을 봐봐"
1048,누나,시나 쓰는 앨리스CONNECT 아티스트,"누나 그곳은 아직 겨울인가요?
그곳은 아직 깊은 슬픔인가요?
다들 봄이 왔다고
말들 하지만 전 알 수 없어요
누나 뚜렷한 목소리 들리는 듯 해요
당당한 목소리 들리는 듯 해요
다들 봄이 왔다고
춤을 추지만 전 출 수 없어요
100년의 눈꽃이 다 녹으면
누나 우린 다시 만나요
100년의 눈물이
차가운 마음을 다 녹이면
누나 우리 다시 만나요
어디 있나요?
시간은 흐르고 또 흘러서
100년이 흘러 여기 왔지만
잃어버린 생명과
잃어버린 마음을 찾아
함께 불러본다
봄이 왔다고 누나는 어디 있나요?
누나 그곳은 아직 겨울인가요?
그곳은 아직 깊은 슬픔인가요?
(언젠가 답할 수 있겟죠)
그들이 데려간 그 아이
어디 있나요?
시간은 흐르고 또 흘러서
100년이 흘러 여기 왔지만
잃어버린 생명과
잃어버린 마음을 찾아
함께 불러본다
봄이 왔다고 누난 어디 있나요?
100년이 흘러
마음은 모이고 또 모여 여기까지 왔지만
잃어버린 시간과
잃어버린 꿈을 찾아
간절한 목소리 들리는듯 한데
누난 어디 있나요?
어디 있나요?
시간이 흘러
또 다른 100년이 다시 흐르기 전에
단 하나의 꿈
단 하나의 원
간절한 목소리 들리는듯 한데
100년 전 그날처럼
누난 어디 있나요?"
1049,그대랑,이적,"솔직히 겁이 나요 사실이 그래요
앞 길은 한치 앞도 모르니
그대도 그런가요 마찬가진가요
떨고 있는 내가 우습지는 않나요
그대랑 함께갈래요 꼭 끌어안고 갈래요
서로에게 서로라면 더할 나위가 없어요
오싹한 낭떠러지도 뜨거운 불구덩이도
상관없어요 두렵지 않아요
이제 내 손 잡아줘요
아무런 말도 필요없고
어느 누구도 말릴 수 없어요
그대랑 하나되어 간다면
우리가 우리가 되어간다면
그럼 충분해요
어깨동무하고 팔짱을 엮고서
떨려오는 마음을 가라앉히고서
그대랑 함께갈래요 꼭 끌어안고 갈래요
서로에게 서로라면 더할 나위가 없어요
오싹한 낭떠러지도 뜨거운 불구덩이도
상관없어요 두렵지 않아요
이제 내 손 잡아줘요
아무런 말도 필요없고
어느 누구도 말릴 수 없어요
그대랑 하나되어 간다면
우리가 우리가 되어간다면
그럼 충분해요
허풍이될지도 몰라요
흔들릴수도 있겠죠
그럴 땐 둘이서 되새기기로해요
지금의 마음을 처음의 이 큰 설렘을
아무런 말도 필요 없고
어느 누구도 말릴 수 없어요
그대랑 하나되어 간다면
우리가 우리가 되어간다면
그럼 충분해요"
1050,빨강 - 난 유쾌한 당신의 공주를 꿈꾼다,아일랜드 시티(Island City),"시간에 쫓겨 지쳤던 일상들 
욕심에 지쳐 어리석던 마음들
너를 만나고 난 알았어 
일련의 규칙도 복잡함도 필요 없어
나 이제 유쾌해질 준비가 돼있어 
단지 그것뿐이야 I need LOVE

보석같이 날 다뤄주는 
넌 말 야 참 고마운 사람이야 
너의 고마운 사랑 따뜻하게 만들어줘요
순간이 아닌 영원함을 너와 함께 느끼고
언제까지나 이 사랑 끝까지 지킬래 난

유쾌한 당신의 공주를 꿈꾼다 
유쾌한 당신의 공주를 꿈꾼다 
유쾌한 당신의 공주를 꿈꾼다

너를 위한 이 멜로디 잘 기억해둬 
너를 위한 이 세상 유일한 
LOVE SONG 이 리듬 속 너와 나 영원히 난
유쾌한 당신의 공주를 꿈꾼다 
유쾌한 당신의 공주를 꿈꾼다 
유쾌한 당신의 공주를 꿈꾼다"
1051,백전무패(百戰無敗),클릭비(Click-B),"rap1. 
연석) Yo! 내가 하는것마다 백전무패 

연석) 아주 쉬운 일에서도 쓰러지네 무슨일이던지 절대 안돼 이 세상에 태어난게 후회가 돼 기대 뻔한 인생속에 무너져 가네 끝이 보이고 있네 
태형) Yo! 내가 하는것 마다 백전백패 다른 사람이 하는 것은 백전무패 
연석) 아무것도 볼 것 없는 나의 미래 때문에 내 자신조차도 싫어지네 

* Got a get it get it 더 이상 너그렇게 의미 없이 살지마 
Got a hit it hit it 세상을 다 모두다 너의 손아귀에 이젠 쥐어봐 

rap2. 
종혁) 더 이상 숨을때도 없어 
도망칠 기운도 안 남았어 
종혁) 비참한 인생은 필요 없어 
더는 나도 참지 못하겠어 
종혁)두갈래 길에 멈춰있어 
하나의 선택만이 남아있어 
종혁)뒤돌아 보지 말고 뛰어 
그러면 앞날이 보장되어 있어 

# Na~ 힘든세상 Na~ Hit it Hit it 
Na~ 이제 두고봐 Na~ 막지마 

호석) 너 겁먹지 말고 일어나 세상 앞에서 너 두려워 울지마 
종혁) 너 모든걸 다 걸고 싸워 한번 부딪쳐봐 이제 세상을 가져봐 

* repeat 

rap3. 
종혁) 쉬운일에서도 쓰러지네 
무슨일이던지 백전백패 
종혁) 이 세상에 온게 후회되네 
뻔한 인생속에 내 존재 
종혁) 나의 머리위를 밟고있네 
모두 나만 빼고 백전무패 
종혁) 자신조차도 싫어지네 
아무것도 볼게 없는 나의 미래 

# repeat 

호석) 난 아직 끝난 것이 아냐 매일 쓰러져도 난 다시 일어나 
종혁) 난 세상의 끝에서 이제 저하늘 끝까지 나는 날아갈 수 있어 
태형) 너 겁먹지 말고 일어나 세상 앞에서 너 두려워 울지마 
종혁) 너 모든걸 다 걸고 싸워 한번 부딪쳐봐 이제 세상을 가져봐 

rap4. 
연석) 단 한번의 일생에도 모험이란 없고 또한 얌전하게 살고 oh-no!! 
위험이란 내 사전에 없고 나 역시나 용기 따위는 없고 
Back Back Back Back Back Back 자신을 바꿔나가 
Back Back Back Back Back Back 용기를 키워나가 

호석) 난 아직 끝난것이 아냐 매일 쓰러져도 난 다시 일어나 
종혁)나 세상의 끝에서 이제 저하늘 끝까지 나는 날아갈 수 있어 
태형) 너 겁먹지 말고 일어나 세상 앞에서 너 두려워 울지마 
종혁) 너 모든걸 다 걸고 싸워 한번 부딪쳐봐 이제 세상을 가져봐"
1052,R.P.G. Shine (SK브로드밴드 광고 삽입 원곡),W & Whale(더블유 앤 웨일),"건조한 눈빛, 쓰디 쓴 그대의 혀 
항상 말만 앞서고 행동하진 못해. 
나는 좀처럼 스스로 판단할 수 없어 
필요한 건 Rocket punch. 
때론 나대신 싸워주는 로봇 
그건 말도 안 되는 만화 속 이야기 
너의 어깨가 부셔져라 부딪혀야 해. 

1 & 2 & 3 & 4 
걱정하는 것을 걱정하지 마. 
Rocket Punch Generation 
지루하게 선명하기보다는 흐릿해도 흥미롭게 
You have to cha, cha, cha, change yourself. 

대체 왜 그래 뭐가 부끄럽다고 
딱딱해지는 몸짓 빨개지는 얼굴
삶은 언제나 그렇듯 오르막 내리막 
Tricky, Freaky, Break it my heart. 
누가 뭐래도 무거운 신념 하나 
너의 가슴 속 깊이 못을 밖아 두고 
결국 뱃머리 돌리는 건 바로 나 캡틴 Whale 

5 & 6 & 7 & 8 
걱정하는 것을 걱정하지 마. 
Rocket Punch Generation 
지루하게 선명하기보다는 흐릿해도 흥미롭게 
You have to cha, cha, cha, change yourself. 
Oh~! Love me & love you 
이보다 더 좋을 순 없으니 
Hold me & I'll hold you 
또 이보다 더 나빠진다 해도 우리. 

이미 지난 일은 후회하지 마. 
Rocket Punch Generation. 
불안할 것 없어 다가올 일도 중요한 건 바로 지금 
I have to cha, cha, cha, change my, 
You have to cha, cha, cha, change your, 
We have to cha, cha, cha, change ourselves. 

걱정하는 것을 걱정하지 마. 
Rocket Punch Generation 
지루하게 선명하기보다는 흐릿해도 흥미롭게 
You have to cha, cha, cha, change yourself."
